;;gen-17;feb-17;mar-17;apr-17;mag-17;giu-17;lug-17;ago-17;set-17;ott-17;nov-17;dic-17;gen-18;feb-18;mar-18;apr-18;mag-18;giu-18;lug-18
23;16:30; 2,25 ; 2,06 ; 0,93 ; 2,79 ; 2,45 ; 2,89 ; 4,02 ; 2,45 ; 2,70 ; 2,30 ; 2,84 ; 3,19 ; 2,75 ; 2,79 ; 3,24 ; 3,09 ; 6,96 ; 7,16 ; 9,22 
23;16:36; 2,35 ; 3,19 ; 0,93 ; 2,35 ; 2,94 ; 3,09 ; 3,97 ; 2,75 ; 2,65 ; 2,89 ; 2,50 ; 3,04 ; 2,45 ; 2,84 ; 2,16 ; 2,79 ; 6,76 ; 7,01 ; 9,17 
23;16:42; 2,75 ; 2,25 ; 1,03 ; 2,89 ; 2,75 ; 3,04 ; 3,92 ; 3,82 ; 2,75 ; 2,45 ; 2,55 ; 3,43 ; 3,04 ; 3,04 ; 3,48 ; 2,79 ; 6,62 ; 6,91 ; 9,02 
23;16:48; 2,11 ; 1,67 ; 1,18 ; 2,35 ; 2,60 ; 3,04 ; 3,87 ; 3,33 ; 2,84 ; 2,70 ; 2,70 ; 4,61 ; 2,94 ; 2,94 ; 2,75 ; 2,94 ; 6,81 ; 7,30 ; 9,31 
23;16:54; 2,65 ; 2,79 ; 0,88 ; 2,89 ; 3,14 ; 3,04 ; 3,73 ; 2,94 ; 2,79 ; 2,65 ; 2,60 ; 3,43 ; 2,89 ; 2,79 ; 2,06 ; 2,79 ; 6,76 ; 7,11 ; 9,31 
23;17:00; 2,35 ; 1,86 ; 1,18 ; 2,50 ; 2,75 ; 3,14 ; 3,77 ; 2,79 ; 2,75 ; 2,60 ; 2,70 ; 4,02 ; 2,75 ; 3,04 ; 2,89 ; 2,99 ; 6,91 ; 7,16 ; 9,17 
23;17:06; 2,35 ; 2,21 ; 1,96 ; 2,30 ; 2,70 ; 2,94 ; 3,63 ; 2,55 ; 2,94 ; 2,79 ; 2,65 ; 3,14 ; 2,65 ; 3,14 ; 3,19 ; 3,04 ; 6,91 ; 7,01 ; 9,36 
23;17:12; 2,79 ; 2,79 ; 1,32 ; 2,99 ; 2,65 ; 3,14 ; 3,68 ; 2,65 ; 2,84 ; 2,40 ; 2,75 ; 4,26 ; 2,60 ; 2,70 ; 2,65 ; 2,94 ; 7,11 ; 6,96 ; 9,36 
23;17:18; 2,45 ; 1,62 ; 1,08 ; 2,60 ; 2,70 ; 3,19 ; 3,73 ; 2,45 ; 2,84 ; 2,99 ; 2,55 ; 3,63 ; 2,50 ; 2,70 ; 2,50 ; 3,09 ; 7,25 ; 7,16 ; 9,41 
23;17:24; 2,60 ; 2,70 ; 1,91 ; 2,50 ; 2,60 ; 3,28 ; 3,87 ; 2,89 ; 2,84 ; 2,60 ; 3,04 ; 4,17 ; 2,60 ; 2,89 ; 3,63 ; 2,89 ; 7,16 ; 6,96 ; 9,26 
23;17:30; 2,60 ; 3,19 ; 1,37 ; 2,16 ; 2,75 ; 3,28 ; 3,77 ; 3,97 ; 2,89 ; 2,35 ; 2,70 ; 4,75 ; 2,60 ; 2,79 ; 2,65 ; 3,24 ; 7,25 ; 7,16 ; 9,41 
23;17:36; 2,35 ; 1,91 ; 1,18 ; 2,75 ; 2,70 ; 3,38 ; 3,63 ; 3,33 ; 2,94 ; 2,55 ; 2,35 ; 4,61 ; 2,60 ; 3,04 ; 2,25 ; 3,09 ; 7,21 ; 6,96 ; 9,26 
23;17:42; 2,65 ; 2,55 ; 1,23 ; 2,99 ; 2,60 ; 3,43 ; 3,68 ; 2,99 ; 3,09 ; 2,30 ; 3,04 ; 4,31 ; 2,75 ; 2,60 ; 3,58 ; 3,24 ; 7,35 ; 7,40 ; 9,31 
23;17:48; 2,11 ; 3,63 ; 2,21 ; 2,60 ; 2,75 ; 3,43 ; 3,48 ; 2,60 ; 3,19 ; 3,33 ; 2,50 ; 4,07 ; 3,14 ; 2,70 ; 3,28 ; 3,33 ; 7,11 ; 7,25 ; 9,22 
23;17:54; 2,55 ; 2,01 ; 2,40 ; 2,65 ; 2,75 ; 3,53 ; 3,53 ; 2,79 ; 3,04 ; 2,79 ; 2,25 ; 3,82 ; 3,09 ; 2,94 ; 2,35 ; 3,28 ; 7,25 ; 7,06 ; 9,26 
23;18:00; 2,84 ; 2,40 ; 1,76 ; 2,16 ; 2,89 ; 3,38 ; 3,53 ; 2,89 ; 2,94 ; 2,60 ; 3,04 ; 4,71 ; 3,43 ; 2,55 ; 3,14 ; 3,43 ; 7,25 ; 7,30 ; 9,22 
23;18:06; 2,35 ; 3,14 ; 2,25 ; 3,04 ; 2,70 ; 3,28 ; 3,58 ; 2,79 ; 2,94 ; 2,35 ; 2,70 ; 5,34 ; 3,38 ; 2,84 ; 3,09 ; 3,63 ; 7,30 ; 7,35 ; 9,12 
23;18:12; 2,40 ; 2,50 ; 2,25 ; 2,35 ; 2,99 ; 3,43 ; 3,63 ; 3,04 ; 2,94 ; 2,55 ; 2,50 ; 4,22 ; 3,58 ; 2,30 ; 2,65 ; 3,53 ; 7,16 ; 7,25 ; 9,17 
23;18:18; 2,75 ; 2,06 ; 2,06 ; 2,84 ; 2,99 ; 3,43 ; 3,63 ; 2,84 ; 3,09 ; 2,40 ; 2,30 ; 4,71 ; 3,82 ; 3,68 ; 2,16 ; 3,63 ; 7,21 ; 7,16 ; 9,26 
23;18:24; 2,30 ; 2,79 ; 1,47 ; 2,30 ; 2,75 ; 3,58 ; 3,58 ; 2,94 ; 3,09 ; 2,50 ; 3,28 ; 4,12 ; 3,68 ; 3,68 ; 2,89 ; 3,58 ; 7,30 ; 7,35 ; 9,26 
23;18:30; 2,55 ; 2,94 ; 1,42 ; 2,79 ; 3,14 ; 3,48 ; 3,43 ; 2,79 ; 3,14 ; 3,14 ; 2,89 ; 4,36 ; 3,77 ; 3,14 ; 3,77 ; 3,38 ; 7,35 ; 7,11 ; 9,22 
23;18:36; 2,60 ; 2,16 ; 1,57 ; 2,35 ; 3,09 ; 3,53 ; 3,43 ; 2,94 ; 3,19 ; 2,79 ; 2,55 ; 5,15 ; 3,77 ; 2,84 ; 2,45 ; 3,38 ; 7,25 ; 7,25 ; 9,17 
23;18:42; 2,30 ; 2,75 ; 1,52 ; 2,79 ; 3,09 ; 3,63 ; 3,33 ; 3,04 ; 3,24 ; 2,70 ; 2,50 ; 4,95 ; 3,82 ; 3,04 ; 3,33 ; 3,43 ; 7,45 ; 7,45 ; 9,31 
23;18:48; 2,65 ; 3,43 ; 1,57 ; 2,45 ; 3,24 ; 3,68 ; 3,38 ; 2,84 ; 3,38 ; 2,65 ; 2,50 ; 4,61 ; 3,97 ; 2,70 ; 3,43 ; 3,28 ; 7,30 ; 7,25 ; 9,26 
23;18:54; 2,65 ; 2,21 ; 2,21 ; 3,04 ; 3,28 ; 3,77 ; 3,28 ; 2,60 ; 3,28 ; 2,40 ; 2,40 ; 4,22 ; 4,12 ; 3,14 ; 2,79 ; 3,43 ; 7,25 ; 7,30 ; 9,31 
23;19:00; 2,50 ; 2,65 ; 1,57 ; 2,45 ; 3,28 ; 3,68 ; 3,43 ; 2,75 ; 3,28 ; 2,40 ; 2,30 ; 5,15 ; 4,12 ; 2,70 ; 2,40 ; 3,33 ; 7,65 ; 7,45 ; 9,17 
23;19:06; 2,70 ; 2,94 ; 2,01 ; 3,04 ; 3,53 ; 3,58 ; 3,38 ; 3,04 ; 3,43 ; 2,50 ; 3,28 ; 5,29 ; 4,26 ; 2,94 ; 3,73 ; 3,14 ; 7,35 ; 7,40 ; 9,22 
23;19:12; 2,21 ; 2,16 ; 1,47 ; 2,35 ; 3,48 ; 3,68 ; 3,28 ; 3,04 ; 3,38 ; 3,28 ; 2,84 ; 4,36 ; 4,41 ; 2,79 ; 2,79 ; 3,19 ; 7,50 ; 7,40 ; 9,26 
23;19:18; 2,60 ; 2,84 ; 1,18 ; 2,94 ; 3,43 ; 3,48 ; 3,24 ; 3,14 ; 3,24 ; 2,89 ; 2,79 ; 4,90 ; 4,36 ; 2,70 ; 2,70 ; 3,09 ; 7,40 ; 7,40 ; 9,22 
23;19:24; 2,65 ; 3,14 ; 1,52 ; 2,40 ; 3,38 ; 3,48 ; 3,24 ; 3,33 ; 3,33 ; 2,70 ; 2,75 ; 5,10 ; 4,46 ; 3,24 ; 2,21 ; 2,99 ; 7,50 ; 7,30 ; 9,26 
23;19:30; 2,35 ; 1,91 ; 0,93 ; 2,89 ; 3,53 ; 3,63 ; 3,19 ; 3,24 ; 3,43 ; 2,70 ; 2,70 ; 4,51 ; 4,61 ; 2,84 ; 3,19 ; 2,94 ; 7,40 ; 7,45 ; 9,12 
23;19:36; 2,75 ; 3,14 ; 1,23 ; 2,45 ; 3,24 ; 3,63 ; 3,33 ; 2,99 ; 3,43 ; 2,50 ; 2,79 ; 4,95 ; 4,85 ; 3,04 ; 5,78 ; 2,99 ; 7,40 ; 7,45 ; 9,26 
23;19:42; 2,30 ; 2,89 ; 2,16 ; 2,84 ; 2,94 ; 3,63 ; 3,09 ; 2,99 ; 3,58 ; 3,04 ; 2,60 ; 4,71 ; 4,66 ; 2,60 ; 5,88 ; 2,99 ; 7,60 ; 7,60 ; 9,22 
23;19:48; 2,75 ; 2,16 ; 0,78 ; 2,84 ; 3,38 ; 3,77 ; 3,09 ; 3,28 ; 3,68 ; 2,99 ; 2,55 ; 5,05 ; 4,71 ; 2,94 ; 4,02 ; 2,65 ; 7,45 ; 7,60 ; 9,36 
23;19:54; 2,65 ; 3,14 ; 0,83 ; 2,75 ; 3,48 ; 3,87 ; 3,04 ; 3,28 ; 3,38 ; 2,55 ; 2,55 ; 4,95 ; 4,90 ; 2,94 ; 2,30 ; 2,94 ; 7,50 ; 7,50 ; 9,36 
23;20:00; 2,50 ; 2,35 ; 0,88 ; 2,35 ; 3,63 ; 3,77 ; 3,09 ; 3,24 ; 3,53 ; 2,50 ; 2,50 ; 5,93 ; 4,66 ; 2,89 ; 3,38 ; 2,94 ; 7,65 ; 7,45 ; 9,31 
23;20:06; 2,35 ; 2,45 ; 1,52 ; 2,84 ; 3,58 ; 3,58 ; 2,99 ; 3,33 ; 3,63 ; 2,40 ; 2,45 ; 4,41 ; 4,61 ; 2,99 ; 5,00 ; 2,75 ; 7,35 ; 7,60 ; 9,26 
23;20:12; 2,70 ; 3,53 ; 0,98 ; 2,21 ; 3,53 ; 3,68 ; 2,89 ; 3,24 ; 3,53 ; 2,35 ; 2,55 ; 5,64 ; 4,85 ; 3,14 ; 2,50 ; 2,79 ; 7,35 ; 7,75 ; 9,26 
23;20:18; 2,65 ; 2,16 ; 0,93 ; 2,94 ; 3,43 ; 3,68 ; 2,89 ; 3,09 ; 3,38 ; 2,94 ; 2,55 ; 5,78 ; 4,75 ; 2,65 ; 2,40 ; 2,60 ; 7,79 ; 7,40 ; 9,31 
23;20:24; 2,21 ; 2,21 ; 1,03 ; 2,50 ; 3,58 ; 3,63 ; 2,89 ; 2,70 ; 3,33 ; 3,09 ; 2,70 ; 5,00 ; 5,00 ; 2,50 ; 3,77 ; 2,79 ; 7,45 ; 7,45 ; 9,31 
23;20:30; 2,75 ; 3,19 ; 0,93 ; 2,21 ; 3,38 ; 3,58 ; 2,99 ; 2,89 ; 3,53 ; 2,55 ; 2,79 ; 5,29 ; 4,85 ; 3,28 ; 2,75 ; 2,84 ; 7,50 ; 7,55 ; 9,31 
23;20:36; 2,65 ; 2,11 ; 1,13 ; 2,99 ; 3,53 ; 3,68 ; 3,04 ; 2,75 ; 3,73 ; 2,70 ; 2,65 ; 5,20 ; 4,75 ; 2,89 ; 2,35 ; 2,79 ; 7,75 ; 7,55 ; 9,31 
23;20:42; 2,35 ; 2,35 ; 0,83 ; 2,21 ; 3,43 ; 3,53 ; 2,99 ; 2,99 ; 3,68 ; 2,50 ; 2,70 ; 4,71 ; 4,71 ; 2,94 ; 3,09 ; 2,75 ; 7,65 ; 7,60 ; 9,31 
23;20:48; 2,45 ; 3,48 ; 1,32 ; 2,65 ; 3,53 ; 3,58 ; 2,89 ; 3,09 ; 3,53 ; 2,40 ; 2,70 ; 6,03 ; 4,80 ; 3,04 ; 4,22 ; 2,84 ; 7,30 ; 7,70 ; 9,17 
23;20:54; 2,89 ; 2,06 ; 1,03 ; 3,24 ; 3,63 ; 3,68 ; 2,94 ; 3,04 ; 3,73 ; 3,43 ; 2,94 ; 5,64 ; 4,80 ; 2,55 ; 2,55 ; 2,75 ; 7,60 ; 7,84 ; 9,17 
23;21:00; 2,35 ; 2,40 ; 1,23 ; 2,55 ; 3,68 ; 3,73 ; 3,09 ; 3,09 ; 3,77 ; 2,79 ; 2,75 ; 5,98 ; 4,90 ; 2,45 ; 3,04 ; 2,75 ; 7,30 ; 7,89 ; 9,22 
23;21:06; 2,70 ; 3,28 ; 1,42 ; 2,65 ; 3,58 ; 3,73 ; 2,84 ; 3,04 ; 3,58 ; 2,55 ; 2,70 ; 5,39 ; 4,85 ; 2,70 ; 3,53 ; 2,79 ; 7,45 ; 7,65 ; 9,31 
23;21:12; 2,84 ; 2,06 ; 1,47 ; 2,75 ; 3,63 ; 3,77 ; 2,84 ; 3,09 ; 3,48 ; 2,25 ; 2,60 ; 4,51 ; 4,75 ; 3,33 ; 2,75 ; 2,65 ; 7,25 ; 7,40 ; 9,26 
23;21:18; 2,50 ; 3,04 ; 1,72 ; 2,60 ; 3,53 ; 3,87 ; 2,89 ; 3,19 ; 3,63 ; 3,19 ; 2,55 ; 5,49 ; 4,51 ; 3,73 ; 2,50 ; 2,50 ; 7,30 ; 7,55 ; 9,31 
23;21:24; 2,25 ; 2,30 ; 1,86 ; 2,65 ; 3,48 ; 3,77 ; 2,84 ; 2,89 ; 3,63 ; 2,70 ; 2,60 ; 5,34 ; 4,61 ; 2,89 ; 2,89 ; 2,55 ; 7,35 ; 7,70 ; 9,17 
23;21:30; 2,79 ; 1,86 ; 1,76 ; 2,70 ; 3,38 ; 3,58 ; 2,89 ; 2,75 ; 3,58 ; 2,45 ; 2,55 ; 5,59 ; 4,66 ; 2,70 ; 3,33 ; 2,60 ; 7,45 ; 7,94 ; 9,07 
23;21:36; 2,35 ; 3,43 ; 2,11 ; 2,30 ; 3,58 ; 3,63 ; 2,89 ; 2,65 ; 3,43 ; 2,40 ; 2,50 ; 4,90 ; 4,66 ; 3,28 ; 2,60 ; 2,65 ; 7,30 ; 7,65 ; 9,07 
23;21:42; 2,79 ; 1,91 ; 2,16 ; 2,30 ; 3,38 ; 3,58 ; 2,79 ; 2,60 ; 3,68 ; 3,28 ; 2,40 ; 5,25 ; 4,66 ; 2,70 ; 2,75 ; 2,25 ; 7,40 ; 7,65 ; 9,07 
23;21:48; 2,16 ; 1,86 ; 2,60 ; 2,99 ; 3,53 ; 3,28 ; 2,79 ; 2,60 ; 3,82 ; 2,79 ; 2,55 ; 4,95 ; 4,80 ; 3,14 ; 5,10 ; 3,63 ; 7,25 ; 7,55 ; 9,17 
23;21:54; 2,45 ; 3,28 ; 2,06 ; 2,35 ; 3,48 ; 3,38 ; 2,84 ; 2,45 ; 3,77 ; 2,50 ; 2,70 ; 5,05 ; 4,75 ; 2,16 ; 5,98 ; 3,14 ; 7,21 ; 7,60 ; 9,02 
23;22:00; 2,50 ; 2,60 ; 2,01 ; 2,94 ; 3,58 ; 3,33 ; 2,84 ; 2,60 ; 3,82 ; 2,35 ; 2,45 ; 5,74 ; 4,56 ; 3,19 ; 2,45 ; 2,94 ; 7,21 ; 7,55 ; 9,12 
23;22:06; 2,50 ; 1,81 ; 2,50 ; 2,45 ; 3,53 ; 3,38 ; 2,65 ; 2,70 ; 3,97 ; 3,33 ; 2,30 ; 5,93 ; 5,00 ; 3,24 ; 2,60 ; 2,89 ; 7,30 ; 7,50 ; 9,17 
23;22:12; 2,65 ; 2,79 ; 2,01 ; 2,60 ; 3,58 ; 3,77 ; 2,75 ; 2,60 ; 3,92 ; 2,75 ; 3,24 ; 5,64 ; 4,61 ; 2,65 ; 5,88 ; 2,70 ; 7,30 ; 7,70 ; 9,12 
23;22:18; 2,25 ; 2,01 ; 2,40 ; 2,75 ; 3,63 ; 3,73 ; 2,70 ; 2,84 ; 3,92 ; 2,50 ; 2,89 ; 5,10 ; 4,66 ; 3,24 ; 3,73 ; 2,70 ; 7,60 ; 7,79 ; 9,22 
23;22:24; 2,21 ; 2,50 ; 2,45 ; 2,11 ; 3,73 ; 3,73 ; 2,79 ; 2,60 ; 3,77 ; 2,30 ; 2,70 ; 5,00 ; 4,61 ; 3,38 ; 2,40 ; 2,45 ; 7,21 ; 7,79 ; 9,17 
23;22:30; 2,84 ; 3,28 ; 2,75 ; 2,79 ; 3,68 ; 3,73 ; 2,79 ; 2,89 ; 3,92 ; 3,24 ; 2,75 ; 4,95 ; 4,51 ; 2,65 ; 2,55 ; 3,53 ; 7,30 ; 7,99 ; 9,22 
23;22:36; 2,40 ; 1,86 ; 2,25 ; 2,45 ; 3,43 ; 3,82 ; 2,75 ; 2,75 ; 3,77 ; 2,65 ; 2,60 ; 5,78 ; 4,66 ; 2,75 ; 4,36 ; 3,24 ; 7,35 ; 8,09 ; 9,07 
23;22:42; 2,45 ; 2,35 ; 2,89 ; 2,75 ; 3,63 ; 3,63 ; 2,70 ; 3,14 ; 3,87 ; 2,45 ; 2,60 ; 5,59 ; 4,71 ; 2,01 ; 5,29 ; 3,14 ; 7,21 ; 7,79 ; 9,12 
23;22:48; 2,84 ; 3,43 ; 2,50 ; 2,84 ; 3,73 ; 3,92 ; 2,75 ; 3,24 ; 3,87 ; 2,35 ; 2,50 ; 5,34 ; 4,36 ; 3,24 ; 2,30 ; 2,75 ; 7,16 ; 7,94 ; 9,17 
23;22:54; 2,25 ; 1,96 ; 2,65 ; 2,45 ; 3,77 ; 4,07 ; 2,75 ; 2,99 ; 3,92 ; 3,19 ; 2,40 ; 5,25 ; 4,66 ; 3,19 ; 2,84 ; 2,94 ; 7,30 ; 7,84 ; 9,17 
23;23:00; 2,65 ; 2,60 ; 2,06 ; 2,84 ; 3,87 ; 4,07 ; 2,70 ; 2,99 ; 3,97 ; 2,84 ; 2,35 ; 5,10 ; 4,61 ; 2,25 ; 5,34 ; 2,55 ; 7,30 ; 7,99 ; 9,12 
23;23:06; 2,50 ; 2,75 ; 2,75 ; 2,40 ; 3,68 ; 4,17 ; 2,79 ; 3,19 ; 3,97 ; 2,50 ; 3,24 ; 5,74 ; 4,61 ; 3,48 ; 2,60 ; 2,60 ; 7,21 ; 7,94 ; 9,17 
23;23:12; 2,16 ; 1,96 ; 2,21 ; 2,89 ; 3,73 ; 4,26 ; 2,79 ; 3,04 ; 3,92 ; 2,50 ; 2,94 ; 6,18 ; 4,75 ; 3,19 ; 3,24 ; 2,60 ; 7,60 ; 8,28 ; 9,22 
23;23:18; 2,55 ; 2,89 ; 2,94 ; 2,50 ; 3,77 ; 4,22 ; 2,79 ; 3,19 ; 4,07 ; 2,55 ; 2,99 ; 5,98 ; 4,56 ; 3,04 ; 2,21 ; 2,55 ; 7,25 ; 7,89 ; 9,22 
23;23:24; 2,70 ; 2,60 ; 2,35 ; 3,04 ; 3,87 ; 4,17 ; 2,75 ; 3,04 ; 4,22 ; 2,50 ; 2,89 ; 5,25 ; 4,46 ; 2,70 ; 3,53 ; 2,65 ; 7,45 ; 8,09 ; 9,22 
23;23:30; 2,50 ; 1,86 ; 2,70 ; 2,75 ; 3,97 ; 4,07 ; 2,75 ; 3,09 ; 4,17 ; 2,50 ; 2,79 ; 5,29 ; 4,56 ; 2,79 ; 3,28 ; 2,55 ; 7,40 ; 8,38 ; 9,22 
23;23:36; 2,30 ; 3,38 ; 2,21 ; 2,45 ; 3,97 ; 4,07 ; 2,70 ; 2,99 ; 3,97 ; 2,45 ; 2,75 ; 5,29 ; 4,75 ; 3,09 ; 2,55 ; 2,89 ; 7,25 ; 8,19 ; 9,12 
23;23:42; 2,79 ; 2,70 ; 2,65 ; 3,14 ; 4,07 ; 4,22 ; 2,99 ; 3,19 ; 4,26 ; 2,35 ; 2,89 ; 5,20 ; 4,90 ; 2,70 ; 2,50 ; 2,50 ; 7,30 ; 8,19 ; 9,12 
23;23:48; 2,65 ; 2,11 ; 3,09 ; 2,45 ; 4,22 ; 4,17 ; 2,75 ; 3,14 ; 4,41 ; 3,58 ; 2,75 ; 5,20 ; 4,80 ; 2,25 ; 3,97 ; 2,75 ; 7,30 ; 8,19 ; 9,17 
23;23:54; 2,45 ; 3,43 ; 2,40 ; 2,79 ; 4,07 ; 4,22 ; 2,75 ; 3,09 ; 4,31 ; 3,04 ; 2,99 ; 5,98 ; 4,75 ; 3,04 ; 4,36 ; 2,84 ; 7,50 ; 8,19 ; 8,97 
24;00:00; 2,84 ; 2,40 ; 3,09 ; 2,55 ; 4,22 ; 4,36 ; 2,79 ; 3,33 ; 4,22 ; 2,89 ; 2,99 ; 6,08 ; 5,00 ; 3,53 ; 2,84 ; 2,94 ; 7,25 ; 8,19 ; 9,22 
24;00:06; 2,84 ; 2,30 ; 3,04 ; 2,40 ; 4,22 ; 4,31 ; 2,79 ; 3,38 ; 4,22 ; 2,84 ; 2,79 ; 5,78 ; 4,85 ; 2,89 ; 2,11 ; 2,89 ; 7,50 ; 8,24 ; 9,12 
24;00:12; 2,50 ; 3,43 ; 2,55 ; 3,04 ; 4,12 ; 4,17 ; 2,75 ; 3,58 ; 4,36 ; 2,50 ; 2,89 ; 5,98 ; 5,05 ; 2,89 ; 3,33 ; 2,84 ; 7,35 ; 8,33 ; 9,22 
24;00:18; 2,55 ; 2,75 ; 2,65 ; 2,55 ; 4,26 ; 4,12 ; 2,79 ; 3,63 ; 4,22 ; 2,70 ; 3,14 ; 5,78 ; 5,20 ; 2,99 ; 3,87 ; 2,84 ; 7,50 ; 8,33 ; 9,17 
24;00:24; 2,60 ; 2,06 ; 2,35 ; 2,40 ; 4,26 ; 4,46 ; 2,70 ; 3,43 ; 4,31 ; 2,75 ; 2,94 ; 5,93 ; 5,10 ; 3,73 ; 3,19 ; 2,89 ; 7,45 ; 8,43 ; 9,12 
24;00:30; 2,35 ; 3,24 ; 3,24 ; 3,04 ; 4,56 ; 4,41 ; 2,99 ; 3,53 ; 4,02 ; 2,65 ; 3,14 ; 6,32 ; 5,00 ; 2,84 ; 2,89 ; 2,60 ; 7,45 ; 8,19 ; 8,92 
24;00:36; 2,70 ; 2,45 ; 2,89 ; 2,40 ; 4,61 ; 4,36 ; 2,79 ; 3,48 ; 4,36 ; 2,55 ; 3,14 ; 6,32 ; 5,10 ; 3,43 ; 2,94 ; 3,38 ; 7,50 ; 8,53 ; 9,07 
24;00:42; 2,75 ; 2,25 ; 2,40 ; 2,60 ; 4,46 ; 4,36 ; 2,84 ; 3,82 ; 4,41 ; 2,35 ; 3,19 ; 5,49 ; 5,00 ; 2,50 ; 2,06 ; 3,63 ; 7,25 ; 8,53 ; 9,07 
24;00:48; 2,65 ; 3,14 ; 2,89 ; 2,40 ; 4,56 ; 4,46 ; 2,84 ; 3,58 ; 4,36 ; 2,65 ; 3,19 ; 6,13 ; 5,34 ; 3,14 ; 2,94 ; 3,58 ; 7,21 ; 8,43 ; 9,26 
24;00:54; 2,25 ; 2,50 ; 2,50 ; 3,04 ; 4,51 ; 4,46 ; 2,89 ; 3,68 ; 4,36 ; 2,60 ; 3,58 ; 6,27 ; 5,34 ; 2,75 ; 3,87 ; 3,33 ; 7,55 ; 8,28 ; 9,17 
24;01:00; 2,84 ; 2,30 ; 2,84 ; 2,79 ; 4,56 ; 4,61 ; 3,04 ; 3,77 ; 4,31 ; 2,65 ; 3,48 ; 5,98 ; 5,10 ; 3,48 ; 3,58 ; 3,24 ; 7,30 ; 8,43 ; 9,36 
24;01:06; 2,75 ; 3,68 ; 2,65 ; 2,65 ; 4,66 ; 4,66 ; 2,94 ; 3,97 ; 4,46 ; 2,84 ; 3,48 ; 5,83 ; 5,64 ; 3,68 ; 3,09 ; 3,28 ; 7,25 ; 8,53 ; 9,31 
24;01:12; 2,79 ; 2,65 ; 2,75 ; 2,21 ; 4,46 ; 4,80 ; 2,94 ; 3,87 ; 4,26 ; 2,79 ; 3,58 ; 5,78 ; 5,44 ; 3,04 ; 2,99 ; 3,28 ; 7,55 ; 8,28 ; 9,36 
24;01:18; 2,40 ; 2,16 ; 2,30 ; 2,99 ; 4,56 ; 4,75 ; 2,99 ; 3,92 ; 4,31 ; 2,94 ; 3,53 ; 5,83 ; 5,29 ; 2,94 ; 2,99 ; 3,14 ; 7,45 ; 8,43 ; 9,41 
24;01:24; 2,89 ; 3,77 ; 2,89 ; 2,99 ; 4,71 ; 4,75 ; 3,04 ; 4,12 ; 4,26 ; 3,14 ; 3,58 ; 5,93 ; 5,44 ; 3,73 ; 2,70 ; 3,14 ; 7,25 ; 8,58 ; 9,31 
24;01:30; 2,79 ; 2,45 ; 2,50 ; 2,45 ; 4,75 ; 4,90 ; 3,04 ; 4,12 ; 4,31 ; 3,19 ; 3,63 ; 5,69 ; 5,29 ; 3,14 ; 2,55 ; 3,24 ; 7,65 ; 8,63 ; 9,26 
24;01:36; 2,60 ; 2,60 ; 3,14 ; 3,58 ; 4,61 ; 4,71 ; 3,19 ; 3,92 ; 4,41 ; 3,14 ; 3,77 ; 5,98 ; 5,34 ; 3,04 ; 2,21 ; 2,99 ; 7,35 ; 8,48 ; 9,36 
24;01:42; 2,45 ; 3,38 ; 3,14 ; 3,09 ; 4,75 ; 4,95 ; 3,14 ; 4,31 ; 4,41 ; 3,19 ; 3,82 ; 6,62 ; 5,39 ; 3,53 ; 3,77 ; 3,33 ; 7,55 ; 8,58 ; 9,51 
24;01:48; 3,14 ; 2,40 ; 2,21 ; 2,35 ; 4,85 ; 5,05 ; 3,24 ; 4,31 ; 4,51 ; 3,19 ; 3,92 ; 6,72 ; 5,49 ; 3,33 ; 5,69 ; 3,09 ; 7,60 ; 8,73 ; 9,51 
24;01:54; 3,33 ; 2,45 ; 2,99 ; 3,04 ; 4,75 ; 5,15 ; 3,28 ; 4,26 ; 4,51 ; 3,28 ; 3,97 ; 5,88 ; 5,49 ; 3,48 ; 3,28 ; 3,09 ; 7,35 ; 8,77 ; 9,46 
24;02:00; 3,09 ; 4,12 ; 2,94 ; 2,65 ; 4,90 ; 5,20 ; 3,24 ; 4,46 ; 4,51 ; 3,04 ; 4,12 ; 5,83 ; 5,44 ; 3,73 ; 2,99 ; 3,53 ; 7,40 ; 8,68 ; 9,26 
24;02:06; 2,89 ; 3,33 ; 2,40 ; 3,14 ; 5,00 ; 5,05 ; 3,19 ; 4,07 ; 4,51 ; 3,33 ; 4,22 ; 6,72 ; 5,74 ; 3,19 ; 2,89 ; 3,43 ; 7,30 ; 8,97 ; 9,26 
24;02:12; 3,14 ; 2,25 ; 3,19 ; 2,65 ; 5,00 ; 5,05 ; 3,38 ; 4,07 ; 4,56 ; 3,38 ; 4,26 ; 6,62 ; 5,78 ; 3,53 ; 3,14 ; 3,43 ; 7,50 ; 8,77 ; 9,36 
24;02:18; 3,04 ; 3,04 ; 2,94 ; 2,60 ; 4,95 ; 5,20 ; 3,38 ; 4,22 ; 4,71 ; 3,48 ; 4,17 ; 5,88 ; 5,69 ; 3,43 ; 2,94 ; 3,58 ; 7,65 ; 9,02 ; 9,36 
24;02:24; 3,09 ; 3,77 ; 2,79 ; 2,89 ; 5,05 ; 5,20 ; 3,38 ; 4,41 ; 4,71 ; 3,58 ; 4,12 ; 6,42 ; 5,88 ; 3,97 ; 2,40 ; 3,48 ; 7,35 ; 9,02 ; 9,31 
